"usuarios","empresa","subscriptionId","tipo","servicePacks"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1806258","AMX_3007571","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_1854463","AMX_2567810","MOH",
,"AMX_Ent_1854463","AMX_2567810","VMR",
,"AMX_Ent_1854463","AMX_2567810","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1854463","AMX_2567810","HuntGroup",
,"AMX_Ent_1854463","AMX_2567810","HuntGroup",
,"AMX_Ent_1854463","AMX_2567810","HuntGroup",
,"AMX_Ent_2392757","AMX_3320764","MOH",
,"AMX_Ent_2392757","AMX_3320764","VMR",
,"AMX_Ent_2392757","AMX_3320764","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1322847","AMX_1501573","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1322847","AMX_1501573","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2392757","AMX_3320764","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video""]"
,"AMX_Ent_2392757","AMX_3320764","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2434600","AMX_3415300","MOH",
,"AMX_Ent_2434600","AMX_3415300","VMR",
,"AMX_Ent_2434600","AMX_3415300","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2434600","AMX_3415300","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2434600","AMX_3415300","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2434600","AMX_3415300","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2347538","AMX_3435214","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1399592","AMX_1750417","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2214062","AMX_2883279","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_1924733","AMX_2350936","HuntGroup","[""2BUSINESSLINE""]"
,"AMX_Ent_2214062","AMX_2883279","MOH",
,"AMX_Ent_2214062","AMX_2883279","VMR",
,"AMX_Ent_2214062","AMX_2883279","AA","[""2BUSINESSLINE""]"
,"AMX_Ent_2214062","AMX_2883279","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2214062","AMX_2883279","HuntGroup",
,"AMX_Ent_2232078","AMX_2930184","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2232078","AMX_3111872","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1326471","AMX_2772490","AA","[""2BUSINESSLINE""]"
,"AMX_Ent_2232078","AMX_2930184","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2340488","AMX_3182910","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2340488","AMX_3182910","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1322847","AMX_1501573","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2429381","AMX_3441466","MOH",
,"AMX_Ent_2429381","AMX_3441466","VMR",
,"AMX_Ent_2429381","AMX_3441466","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2361972","AMX_3235454","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2361972","AMX_3235454","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2361972","AMX_3235454","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2232078","AMX_2930184","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1772869","AMX_3116102","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""4PERSONALMOBILITY""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2261700","AMX_2994778","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_1772869","AMX_3116102","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2261700","AMX_2994778","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2176612","AMX_2807065","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1772869","AMX_3116102","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1924733","AMX_2350936","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1924733","AMX_2350936","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1924733","AMX_2350936","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""Messaging""]"
,"AMX_Ent_1326471","AMX_2772490","MOH",
,"AMX_Ent_1326471","AMX_2772490","VMR",
,"AMX_Ent_1326471","AMX_2772490","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1924733","AMX_2350936","MOH",
,"AMX_Ent_1924733","AMX_2350936","VMR",
,"AMX_Ent_1924733","AMX_2350936","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2261700","AMX_2994778","MOH",
,"AMX_Ent_2261700","AMX_2994778","VMR",
,"AMX_Ent_2261700","AMX_2994778","AA","[""2BUSINESSLINE""]"
,"AMX_Ent_2261700","AMX_2994778","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2361972","AMX_3235454","MOH",
,"AMX_Ent_2361972","AMX_3235454","VMR",
,"AMX_Ent_2361972","AMX_3235454","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2361972","AMX_3235454","HuntGroup",
,"AMX_Ent_2361972","AMX_3235454","HuntGroup","[""2BUSINESSLINE""]"
,"AMX_Ent_2232078","AMX_2930184","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2261700","AMX_2994778","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2366248","AMX_3246597","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2772490","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2261700","AMX_2994778","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2261700","AMX_2994778","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2261700","AMX_2994778","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2444344","AMX_3445201","MOH",
,"AMX_Ent_2444344","AMX_3445201","VMR",
,"AMX_Ent_2444344","AMX_3445201","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2444344","AMX_3445201","HuntGroup","[""2BUSINESSLINE""]"
,"AMX_Ent_2444344","AMX_3445201","HuntGroup","[""2BUSINESSLINE""]"
,"AMX_Ent_2444344","AMX_3445201","HuntGroup","[""2BUSINESSLINE""]"
,"AMX_Ent_2444344","AMX_3445201","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Integrated IMP""]"
,"AMX_Ent_2444344","AMX_3445201","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Integrated IMP""]"
,"AMX_Ent_2444344","AMX_3445201","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Integrated IMP""]"
,"AMX_Ent_2444344","AMX_3445201","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Integrated IMP""]"
,"AMX_Ent_2444344","AMX_3445201","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Integrated IMP""]"
,"AMX_Ent_2444344","AMX_3445201","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Integrated IMP""]"
,"AMX_Ent_2444344","AMX_3445201","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Integrated IMP""]"
,"AMX_Ent_2444344","AMX_3445201","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Integrated IMP""]"
,"AMX_Ent_2444344","AMX_3445201","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Integrated IMP""]"
,"AMX_Ent_1380538","AMX_3470026","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1380538","AMX_3470026","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1380538","AMX_3470026","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1380538","AMX_3470026","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1380538","AMX_3470026","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1380538","AMX_3470026","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1380538","AMX_3470026","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1380538","AMX_3470026","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2402246","AMX_3344159","MOH",
,"AMX_Ent_2402246","AMX_3344159","VMR",
,"AMX_Ent_2402246","AMX_3344159","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2386849","AMX_3305053","AA","[""2BUSINESSLINE""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2402246","AMX_3344159","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2765593","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1326471","AMX_2765593","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
